
Step 500, Avg Loss: 0.6433961237370968
Step 106000, Avg Loss: 0.3168931862422469
Step 106500, Avg Loss: 0.2574393847903012
Step 107000, Avg Loss: 0.3140995478554978
Step 107500, Avg Loss: 0.3103024866345481
Step 108000, Avg Loss: 0.33719903686942804
Step 108500, Avg Loss: 0.3675907093049173
Step 109000, Avg Loss: 0.286247494750427
Step 109500, Avg Loss: 0.2533572790279541
Step 110000, Avg Loss: 0.29672564065594814
-----Step 110000, F1 Score: 0.8729016786570744-----
Step 110500, Avg Loss: 0.30940229496298427
Step 111000, Avg Loss: 0.32241802261798874
Step 111500, Avg Loss: 0.3362482928952895
Step 112000, Avg Loss: 0.317782219213349
Step 112500, Avg Loss: 0.3198565517731229
Step 113000, Avg Loss: 0.316638845706022
Step 113500, Avg Loss: 0.31457893058133596
Step 114000, Avg Loss: 0.2621934863922
Step 114500, Avg Loss: 0.33737445252840736
Step 115000, Avg Loss: 0.26556243088268344
-----Step 115000, F1 Score: 0.8744264074604036-----
Step 115500, Avg Loss: 0.279010372832679
Step 116000, Avg Loss: 0.3099856591768023
Step 116500, Avg Loss: 0.2694257975542423
Step 117000, Avg Loss: 0.32190324131729087
Step 117500, Avg Loss: 0.2962659562322224
Step 118000, Avg Loss: 0.28409391948920165
Step 118500, Avg Loss: 0.32682528251313486
Step 119000, Avg Loss: 0.30382467044342776
Step 119500, Avg Loss: 0.34128229374981855
Step 120000, Avg Loss: 0.32730171343075837
-----Step 120000, F1 Score: 0.8740253164556963-----
Step 120500, Avg Loss: 0.2916840344154705
Step 121000, Avg Loss: 0.34376362814775346
Step 121500, Avg Loss: 0.35980409469396546
Step 122000, Avg Loss: 0.3420199951646355
Step 122500, Avg Loss: 0.3127437319741002
Step 123000, Avg Loss: 0.3431442993490491
Step 123500, Avg Loss: 0.30218137864538197
Step 124000, Avg Loss: 0.257864372219592
Step 124500, Avg Loss: 0.3512807477749443
Step 125000, Avg Loss: 0.29910249603143896
-----Step 125000, F1 Score: 0.8742169146436961-----
Step 125500, Avg Loss: 0.3121245249581116
Step 126000, Avg Loss: 0.3684065022432187
Step 126500, Avg Loss: 0.2856977479990164
Step 127000, Avg Loss: 0.29008267841999624
Step 127500, Avg Loss: 0.27704140201333577
Step 128000, Avg Loss: 0.2745022008718343
Step 128500, Avg Loss: 0.32723619757403866
Step 129000, Avg Loss: 0.26088941990913006
Step 129500, Avg Loss: 0.31506645062196187
Step 130000, Avg Loss: 0.33440743896453934
-----Step 130000, F1 Score: 0.8715676678172171-----
Step 130500, Avg Loss: 0.2805338883352579
Step 131000, Avg Loss: 0.28764493103936434
Step 131500, Avg Loss: 0.3054340914461518
Step 132000, Avg Loss: 0.2676961004876066
Step 132500, Avg Loss: 0.29416944433941533
Step 133000, Avg Loss: 0.290718635128218
Step 133500, Avg Loss: 0.33104938800229183
Step 134000, Avg Loss: 0.3485420618643984
Step 134500, Avg Loss: 0.2946961346194039
Step 135000, Avg Loss: 0.2901767185060946
-----Step 135000, F1 Score: 0.8734559991799498-----
Step 135500, Avg Loss: 0.3176825954508408
Step 136000, Avg Loss: 0.28942936729809343
Step 136500, Avg Loss: 0.36613046298174595
Step 137000, Avg Loss: 0.29627680650243565
Step 137500, Avg Loss: 0.32676331540709364
Step 138000, Avg Loss: 0.31843652646284315
Step 138500, Avg Loss: 0.3404495548492851
Step 139000, Avg Loss: 0.33358239905629306
Step 139500, Avg Loss: 0.34502076167598716
Step 140000, Avg Loss: 0.32238183091013345
-----Step 140000, F1 Score: 0.8762846236664383-----
Step 140500, Avg Loss: 0.27786456711518986
Step 141000, Avg Loss: 0.3231304585291946
Step 141500, Avg Loss: 0.3555154223286081
Step 142000, Avg Loss: 0.3054078288426972
Step 142500, Avg Loss: 0.3003501205535686
Step 143000, Avg Loss: 0.265601075012637
Step 143500, Avg Loss: 0.3289166416063672
Step 144000, Avg Loss: 0.33612311486073304
Step 144500, Avg Loss: 0.3161069791436021
Step 145000, Avg Loss: 0.27147881249607597
-----Step 145000, F1 Score: 0.8743602609131962-----
Step 145500, Avg Loss: 0.2513696567972715
Step 146000, Avg Loss: 0.28638576592077153
Step 146500, Avg Loss: 0.3370408260856202
Step 147000, Avg Loss: 0.263060449887229
Step 147500, Avg Loss: 0.27702374482354936
Step 148000, Avg Loss: 0.3120105684104783
Step 148500, Avg Loss: 0.3230418394816879
Step 149000, Avg Loss: 0.2922810088494075
Step 149500, Avg Loss: 0.3151362984437146
Step 150000, Avg Loss: 0.3275471025846446
-----Step 150000, F1 Score: 0.8699296357615894-----
Step 150500, Avg Loss: 0.3651982665494434
Step 151000, Avg Loss: 0.3204694542615398
Step 151500, Avg Loss: 0.2897008845181845
Step 152000, Avg Loss: 0.3721118501915189
Step 152500, Avg Loss: 0.27203594787763813
Step 153000, Avg Loss: 0.32334531084560875
Step 153500, Avg Loss: 0.29827840261538224
Step 154000, Avg Loss: 0.2899536459712508
Step 154500, Avg Loss: 0.3223594165377799
Step 155000, Avg Loss: 0.3662287474251043
-----Step 155000, F1 Score: 0.8605505564133965-----
Step 155500, Avg Loss: 0.3497011150041071
Step 156000, Avg Loss: 0.2947136678955867
Step 156500, Avg Loss: 0.3246171646320763
Step 157000, Avg Loss: 0.3671342073599808
Step 157500, Avg Loss: 0.29084961584689883
Step 158000, Avg Loss: 0.2956073942045332
Step 158500, Avg Loss: 0.27649621321514134
Step 159000, Avg Loss: 0.32732308001594357
Step 159500, Avg Loss: 0.3005950160864813
Step 160000, Avg Loss: 0.29640880036385897
-----Step 160000, F1 Score: 0.8769215608986992-----
   inst_id                                               text  predicted_label
0        0  Really sad review as I absolutely loved the fi...              0.0
1        1  Excellent content, perfect for Christians who ...              1.0
2        2  This is an okay book if you need advice on bud...              0.0
3        3  This is one book you can't put down! This book...              1.0
4        4  There were to many names that I had no idenity...              0.0
   inst_id                                               text  predicted_label
0        0  Really sad review as I absolutely loved the fi...              0.0
1        1  Excellent content, perfect for Christians who ...              1.0
2        2  This is an okay book if you need advice on bud...              0.0
3        3  This is one book you can't put down! This book...              1.0
4        4  There were to many names that I had no idenity...              0.0
<xml><var name="_dummy_ipython_val"  />
<var name="_dummy_special_var"  />
<var name="RegexpTokenizer" type="ABCMeta" qualifier="abc" value="%3Cclass %27nltk.tokenize.regexp.RegexpTokenizer%27&gt;" isContainer="True" />
<var name="avg_loss" type="float" qualifier="builtins" value="0.29640880036385897" />
<var name="batch_size" type="int" qualifier="builtins" value="1" />
<var name="best_f1" type="float64" qualifier="numpy" value="0.87783708285529" shape="()" />
<var name="dev_data_path" type="str" qualifier="builtins" value="sentiment.dev.csv" />
<var name="dev_dataset" type="TextDataset" qualifier="__main__" value="%3C__main__.TextDataset object at 0x000001393A311310&gt;" isContainer="True" shape="20000" />
<var name="dev_f1" type="float64" qualifier="numpy" value="0.8769215608986992" shape="()" />
<var name="dev_list" type="list" qualifier="builtins" value="%5B%28%5B  96   96  193    4 7409   62   71   27  234   64  329   11   96    1%2C  626  314 6874 1798 1887 1015  177   96  104    4  105  106 4055   11%2C  264   11    1 1682  989   13 6360%5D%2C array%280%29%29%2C %28%5B   96   288     7  1155    71     3  1052   223   281    83 15441  2086%2C   268   604   140     7  1277    24  9765  1467    96 17953    98   948%2C 11506  2236   724   397     7    70    96     7 15441   778  2086   268%2C     7  3507    58    77  6360%5D%2C array%280%29%29%2C %28%5B  96    1   18 1805   27    0   21   96   15   88 4956   61    0   36%2C   61   96   13  104  190 4475   98   40   83 1700   61   96 1590   96%2C   96  550  200   81 1890    7   21  307   96 1039   96  769  200  172%2C   11  668 2260   96   96 1583   47   33 3175   15 3365  268    7  117%2C   24   33 4959%5D%2C array%281%29%29%2C %28%5B  96  193    4   18 1282   13  739 3771  859   96 3501 4825   77  128%2C 1230  881   96  128 3429  200  716 1742%5D%2C array%280%29%29%2C %28%5B  96  124  310  288    0   21   96    1  310   64   33 4226    6   96%2C  407  408 1684  151   62   11 ..." isContainer="True" shape="20000" />
<var name="dev_loader" type="DataLoader" qualifier="torch.utils.data.dataloader" value="%3Ctorch.utils.data.dataloader.DataLoader object at 0x000001393A310A10&gt;" isContainer="True" shape="20000" />
<var name="device" type="device" qualifier="torch" value="device%28type=%27cpu%27%29" isContainer="True" />
<var name="embedding_size" type="int" qualifier="builtins" value="50" />
<var name="embeddings_file_path" type="str" qualifier="builtins" value="./models/min8_model_embeddings_state_dict.pt" />
<var name="epoch" type="int" qualifier="builtins" value="0" />
<var name="epochs" type="int" qualifier="builtins" value="1" />
<var name="f" type="BufferedReader" qualifier="_io" value="%3C_io.BufferedReader name=%27./models/min8_model_index_to_word.pkl%27&gt;" isContainer="True" />
<var name="f1_scores" type="list" qualifier="builtins" value="%5B0.761490923136346%2C 0.7840658533000147%2C 0.7809473124002129%2C 0.8145033636723388%2C 0.8178663493952013%2C 0.81693175987686%2C 0.818798103878893%2C 0.830536327872118%2C 0.8309065058587047%2C 0.8301924221384646%2C 0.8166427851191423%2C 0.8313647360182155%2C 0.8309484360094391%2C 0.8328888441604186%2C 0.836755497305956%2C 0.834162095657969%2C 0.8350798657035303%2C 0.8378378378378378%2C 0.8354547320878669%2C 0.8407803018905772%2C 0.8412208331224377%2C 0.8360842935741721%2C 0.8394326384331937%2C 0.8445810764651345%2C 0.8394111914653536%2C 0.8452060069310743%2C 0.8404368808737618%2C 0.8462062256809338%2C 0.8447697468740469%2C 0.8471857828820355%2C 0.8463494000406752%2C 0.8501038883941823%2C 0.850648375306664%2C 0.8510081426909655%2C 0.8497909615767469%2C 0.8504141303263147%2C 0.851115896632733%2C 0.8529226596929633%2C 0.8517444766570029%2C 0.8420116175624052%2C 0.85371350186165%2C 0.8525364138623807%2C 0.8437872892347601%2C 0.8453703703703703%2C 0.8475609756097561%2C 0.8395165528113505%2C 0.8505047430629534%2C 0.8509593707730073%2C 0.85300289797142%2C 0.8555739138886189%2C 0.8545097446..." isContainer="True" shape="320" />
<var name="index_to_word" type="dict" qualifier="builtins" value="%7B0%3A %27this%27%2C 1%3A %27was%27%2C 2%3A %27bought%27%2C 3%3A %27as%27%2C 4%3A %27a%27%2C 5%3A %27gift%27%2C 6%3A %27but%27%2C 7%3A %27the%27%2C 8%3A %27person%27%2C 9%3A %27who%27%2C 10%3A %27got%27%2C 11%3A %27it%27%2C 12%3A %27loved%27%2C 13%3A %27and%27%2C 14%3A %27they%27%2C 15%3A %27will%27%2C 16%3A %27use%27%2C 17%3A %27soon%27%2C 18%3A %27very%27%2C 19%3A %27well%27%2C 20%3A %27written%27%2C 21%3A %27book%27%2C 22%3A %27on%27%2C 23%3A %27period%27%2C 24%3A %27of%27%2C 25%3A %27world%27%2C 26%3A %27history%27%2C 27%3A %27with%27%2C 28%3A %27which%27%2C 29%3A %27i%27%2C 30%3A %27am%27%2C 31%3A %27familiar%27%2C 32%3A %27despite%27%2C 33%3A %27my%27%2C 34%3A %27familiarity%27%2C 35%3A %27subject%27%2C 36%3A %27area%27%2C 37%3A %27learned%27%2C 38%3A %27lot%27%2C 39%3A %27new%27%2C 40%3A %27information%27%2C 41%3A %27also%27%2C 42%3A %27one%27%2C 43%3A %27best%27%2C 44%3A %27concise%27%2C 45%3A %27descriptions%27%2C 46%3A %27wwii%27%2C 47%3A %27that%27%2C 48%3A %27have%27%2C 49%3A %27ever%27%2C 50%3A %27read%27%2C 51%3A %27thought%27%2C 52%3A %27provoking%27%2C 53%3A %27hot%27%2C 54%3A %27cross%27%2C 55%3A %27buns%27%2C 56%3A %27contains%27%2C 57%3A %27cast%27%2C 58%3A %27characters%27%2C 59%3A %27you%27%2C 60%3A %27fall%27%2C 61%3A %27in%27%2C 62%3A %27love%27%2C 63%3A %27want%27%2C 64%3A %27to%27%2C 65%3A %27hang%27%2C 66%3A %27out%27%2C 67%3A %27has%27%2C 68%3A %27few%27%2C 69%3A %27different%27%2C 70%3A %27plot%27%2C 71%3A %27story%27%2C 72%3A %27lines%27%2C 73%3A %27intersect%27%2C 74%3A %27unexpected%27%2C 75%3A %27ways%27%2C 76%3A %27stories%27%2C 77%3A %27are%27%2C 78%3A %27full%27%2C 79%3A %27h..." isContainer="True" shape="31512" />
<var name="index_to_word_file" type="str" qualifier="builtins" value="./models/min8_model_index_to_word.pkl" />
<var name="labels" type="Tensor" qualifier="torch" value="tensor%28%5B0.%5D%29" isContainer="True" shape="(1,)" />
<var name="learning_rate" type="float" qualifier="builtins" value="0.001" />
<var name="loss" type="Tensor" qualifier="torch" value="tensor%280.0433%2C grad_fn=%3CBinaryCrossEntropyBackward0&gt;%29" isContainer="True" shape="()" />
<var name="loss_function" type="BCELoss" qualifier="torch.nn.modules.loss" value="BCELoss%28%29" isContainer="True" />
<var name="losses" type="list" qualifier="builtins" value="%5B0.6433961237370968%2C 0.5296456232219935%2C 0.4497604690399021%2C 0.44424202137067914%2C 0.3966269247396849%2C 0.3663795781407971%2C 0.3616273194097448%2C 0.4268269411008805%2C 0.33344488705822733%2C 0.3815228582355194%2C 0.44950330850406317%2C 0.3680499059354188%2C 0.3568153776796826%2C 0.3891559804998396%2C 0.33280476552521576%2C 0.35958074172533816%2C 0.3470920455358573%2C 0.3409939298251411%2C 0.36490991805749945%2C 0.3904758805107558%2C 0.35199558012280613%2C 0.3540826144638704%2C 0.36232920785882744%2C 0.31391427797204235%2C 0.40988346095278394%2C 0.4205520646509831%2C 0.3893837888800772%2C 0.37694494383310667%2C 0.42129804141283966%2C 0.33381922825158106%2C 0.3947018239139579%2C 0.37690855803899465%2C 0.40215764088672584%2C 0.34805206893221474%2C 0.3524613924203441%2C 0.335800572532462%2C 0.3218236326773185%2C 0.3127971113054664%2C 0.3581829887560452%2C 0.2926484600921103%2C 0.3458974934149301%2C 0.34307404592284%2C 0.3725346214571619%2C 0.3268915114440024%2C 0.30894159946212313%2C 0.35046530171833%2C 0.40767586789140475%2C 0.3773068164724391%2C 0.36340163321141156%2C 0.347..." isContainer="True" shape="320" />
<var name="max_steps" type="int" qualifier="builtins" value="1000000000" />
<var name="model" type="DocumentAttentionClassifier" qualifier="__main__" value="DocumentAttentionClassifier%28%0A  %28embeddings%29%3A Embedding%2831512%2C 50%29%0A  %28linear%29%3A Linear%28in_features=200%2C out_features=1%2C bias=True%29%0A%29" isContainer="True" />
<var name="num_heads" type="int" qualifier="builtins" value="4" />
<var name="optimizer" type="AdamW" qualifier="torch.optim.adamw" value="AdamW %28%0AParameter Group 0%0A    amsgrad%3A False%0A    betas%3A %280.9%2C 0.999%29%0A    capturable%3A False%0A    differentiable%3A False%0A    eps%3A 1e-08%0A    foreach%3A None%0A    fused%3A None%0A    lr%3A 0.001%0A    maximize%3A False%0A    weight_decay%3A 0.01%0A%29" isContainer="True" />
<var name="patience" type="int" qualifier="builtins" value="100000" />
<var name="prediction" type="float" qualifier="builtins" value="0.0" />
