
Step 500, Avg Loss: 0.7063740156888961
-----Step 40000, F1 Score: 0.8185045723507262-----
Step 40500, Avg Loss: 0.5977630615234375
Step 41000, Avg Loss: 0.5781194105148315
Step 41500, Avg Loss: 0.5712754069566727
Step 42000, Avg Loss: 0.5910434773564339
Step 42500, Avg Loss: 0.5956445410847664
Step 43000, Avg Loss: 0.575195496737957
Step 43500, Avg Loss: 0.5754129905700683
Step 44000, Avg Loss: 0.577904021024704
Step 44500, Avg Loss: 0.6047346930503845
Step 45000, Avg Loss: 0.583162627518177
-----Step 45000, F1 Score: 0.8114907173459299-----
Step 45500, Avg Loss: 0.5710144793391227
Step 46000, Avg Loss: 0.5846468817591667
Step 46500, Avg Loss: 0.5695629937648773
Step 47000, Avg Loss: 0.5765024210810661
Step 47500, Avg Loss: 0.5927902680039406
Step 48000, Avg Loss: 0.5697953350543976
Step 48500, Avg Loss: 0.6059315773844719
Step 49000, Avg Loss: 0.5752662197351456
Step 49500, Avg Loss: 0.6006387094855309
Step 50000, Avg Loss: 0.5656764977574349
-----Step 50000, F1 Score: 0.8181423611111112-----
Step 50500, Avg Loss: 0.5578599460721015
Step 51000, Avg Loss: 0.5986775626540184
Step 51500, Avg Loss: 0.5734652752876281
Step 52000, Avg Loss: 0.5891564587950706
Step 52500, Avg Loss: 0.5671856128573418
Step 53000, Avg Loss: 0.5712883048653603
Step 53500, Avg Loss: 0.5650036783218384
Step 54000, Avg Loss: 0.5785763791203499
Step 54500, Avg Loss: 0.5741464665532112
Step 55000, Avg Loss: 0.5904481524825096
-----Step 55000, F1 Score: 0.8222306401861572-----
Step 55500, Avg Loss: 0.574983125090599
Step 56000, Avg Loss: 0.5703611622452736
Step 56500, Avg Loss: 0.5767922866940498
Step 57000, Avg Loss: 0.5910062770843506
Step 57500, Avg Loss: 0.5957151419520378
Step 58000, Avg Loss: 0.5692550956606864
Step 58500, Avg Loss: 0.584552974820137
Step 59000, Avg Loss: 0.5871346623301507
Step 59500, Avg Loss: 0.5784007580280304
Step 60000, Avg Loss: 0.5889766769409179
-----Step 60000, F1 Score: 0.8246050638389959-----
Step 60500, Avg Loss: 0.5821740233302116
Step 61000, Avg Loss: 0.5969029787182808
Step 61500, Avg Loss: 0.5797653490900994
Step 62000, Avg Loss: 0.5928567581176758
Step 62500, Avg Loss: 0.5625485250353813
Step 63000, Avg Loss: 0.5785730468630791
Step 63500, Avg Loss: 0.5762630816698074
Step 64000, Avg Loss: 0.5778693507313728
Step 64500, Avg Loss: 0.5696341547369957
Step 65000, Avg Loss: 0.5682976595163345
-----Step 65000, F1 Score: 0.8368607167361588-----
Step 65500, Avg Loss: 0.5849538207650185
Step 66000, Avg Loss: 0.5667761142253875
Step 66500, Avg Loss: 0.5796133562922478
Step 67000, Avg Loss: 0.5846168262958527
Step 67500, Avg Loss: 0.5702186198234558
Step 68000, Avg Loss: 0.5932042929530144
Step 68500, Avg Loss: 0.5716731460690498
Step 69000, Avg Loss: 0.5832247268557549
Step 69500, Avg Loss: 0.5830702157616615
Step 70000, Avg Loss: 0.5794366750121117
-----Step 70000, F1 Score: 0.8289353469124523-----
Step 70500, Avg Loss: 0.5730558694601059
Step 71000, Avg Loss: 0.5735512250065804
Step 71500, Avg Loss: 0.569893172442913
Step 72000, Avg Loss: 0.5730479677319527
Step 72500, Avg Loss: 0.5701094568371773
Step 73000, Avg Loss: 0.5782119545340538
Step 73500, Avg Loss: 0.5659075647592544
Step 74000, Avg Loss: 0.5857665206193924
Step 74500, Avg Loss: 0.5767367743849754
Step 75000, Avg Loss: 0.5730956009030342
-----Step 75000, F1 Score: 0.8334752981260647-----
Step 75500, Avg Loss: 0.5777082960605622
Step 76000, Avg Loss: 0.5716031351089478
Step 76500, Avg Loss: 0.580154424905777
Step 77000, Avg Loss: 0.5754037519693375
Step 77500, Avg Loss: 0.5802048520445824
Step 78000, Avg Loss: 0.5706701653003693
Step 78500, Avg Loss: 0.5829926530718803
Step 79000, Avg Loss: 0.5782954147458077
Step 79500, Avg Loss: 0.5924260236620903
Step 80000, Avg Loss: 0.572886038005352
-----Step 80000, F1 Score: 0.8296726959517657-----
Step 80500, Avg Loss: 0.5836171826124191
Step 81000, Avg Loss: 0.5838574911952019
Step 81500, Avg Loss: 0.5819856327176094
Early stopping triggered.
   inst_id                                               text  predicted_label
0        0  Really sad review as I absolutely loved the fi...              0.0
1        1  Excellent content, perfect for Christians who ...              1.0
2        2  This is an okay book if you need advice on bud...              1.0
3        3  This is one book you can't put down! This book...              1.0
4        4  There were to many names that I had no idenity...              0.0
Text: Great analysis of what is happening to young adult...
Predicted Label: 1.0
Text: It was a good read. A little slow for me at times ...
Predicted Label: 1.0
Text: I liked the Ogre Detective series but this is like...
Predicted Label: 1.0
C:\Users\16979\AppData\Local\Temp\ipykernel_12296\448138506.py:11: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at ..\torch\csrc\utils\tensor_new.cpp:278.)
  word_ids_tensor = torch.tensor([word_ids], dtype=torch.long)
Text: Seriously, what is going on here? Treating other l...
Predicted Label: 1.0
Predicted Label: 1.0
<xml><var name="_dummy_ipython_val"  />
<var name="_dummy_special_var"  />
<var name="RegexpTokenizer" type="ABCMeta" qualifier="abc" value="%3Cclass %27nltk.tokenize.regexp.RegexpTokenizer%27&gt;" isContainer="True" />
<var name="attention_weights" type="Tensor" qualifier="torch" value="tensor%28%5B%5B%5B0.0093%2C 0.0118%2C 0.0088%2C 0.0070%5D%2C%0A         %5B0.0046%2C 0.0879%2C 0.2792%2C 0.0863%5D%2C%0A         %5B0.0374%2C 0.0160%2C 0.0139%2C 0.0731...0%2C 0.0038%5D%2C%0A         %5B0.0739%2C 0.0764%2C 0.0853%2C 0.0072%5D%2C%0A         %5B0.0866%2C 0.1320%2C 0.1848%2C 0.0021%5D%5D%5D%2C grad_fn=%3CSoftmaxBackward0&gt;%29" isContainer="True" shape="(1, 27, 4)" />
<var name="attn" type="ndarray" qualifier="numpy" value="%5B%5B3.8761396e-02 1.4316343e-03 3.5074565e-03 2.0801390e-03%5D%2C %5B2.4591111e-02 5.6007253e-03 6.1986055e-03 3.1265877e-02%5D%2C %5B2.3266392e-02 1.5529494e-03 3.2180738e-02 1.0921432e-02%5D%2C %5B2.7827655e-03 1.0171688e-02 1.4128776e-02 2.5735588e-03%5D%2C %5B1.8277273e-02 4.8935330e-03 7.0923351e-04 1.9113851e-03%5D%2C %5B3.3237633e-01 1.0533698e-02 1.0934884e-01 3.6092749e-04%5D%2C %5B2.4453353e-02 8.3953858e-04 8.5045584e-03 1.3689095e-03%5D%2C %5B8.1114441e-02 2.1813512e-02 3.3395069e-03 1.1676165e-02%5D%2C %5B3.9978933e-02 2.7990532e-03 2.9895086e-02 1.6270466e-02%5D%2C %5B7.2887810e-03 3.5754472e-04 1.7100248e-01 6.4502698e-03%5D%2C %5B3.8761396e-02 1.4316343e-03 3.5074565e-03 2.0801390e-03%5D%2C %5B1.8694693e-02 1.3729646e-02 2.7651500e-03 7.4767978e-03%5D%2C %5B6.7505077e-02 1.6143369e-03 8.6992960e-03 5.2691400e-03%5D%2C %5B7.2196382e-03 5.0290017e-03 1.8445179e-02 5.0763592e-02%5D%2C %5B3.1776860e-02 6.1441433e-02 6.8705566e-02 6.7701474e-02%5D%2C %5B2.4453353e-02 8.3953858e-04 8.5045584e-03 1.3689095e-03%5D%2C %5B2.1151653e-02 2.7802718e-04 6.4917473e-04 9.3950052e-0..." isContainer="True" shape="(22, 4)" />
<var name="avg_loss" type="float" qualifier="builtins" value="0.5819856327176094" />
<var name="batch_size" type="int" qualifier="builtins" value="1" />
<var name="best_f1" type="float64" qualifier="numpy" value="0.8370573902224065" shape="()" />
<var name="dev_data_path" type="str" qualifier="builtins" value="sentiment.dev.csv" />
<var name="dev_dataset" type="TextDataset" qualifier="__main__" value="%3C__main__.TextDataset object at 0x00000232EF22FBC0&gt;" isContainer="True" shape="20000" />
<var name="dev_f1" type="float64" qualifier="numpy" value="0.8180815876515987" shape="()" />
<var name="dev_list" type="list" qualifier="builtins" value="%5B%28%5B  96   96  193    4 7609   62   71   27  234   64  329   11   96    1%2C  629  314 7041 1811 1900 1018  177   96  104    4  105  106 4116   11%2C  264   11    1 1693  992   13 6499%5D%2C array%280%29%29%2C %28%5B   96   288     7  1160    71     3  1056   223   281    83 16366  2101%2C   268   607   140     7  1283    24 10093  1475    96 19270    98   951%2C 11996  2253   727   398     7    70    96     7 16366   781  2101   268%2C     7  3551    58    77  6499%5D%2C array%280%29%29%2C %28%5B  96    1   18 1818   27    0   21   96   15   88 5047   61    0   36%2C   61   96   13  104  190 4549   98   40   83 1712   61   96 1601   96%2C   96  551  200   81 1903    7   21  307   96 1043   96  772  200  172%2C   11  671 2278   96   96 1594   47   33 3211   15 3408  268    7  117%2C   24   33 5050%5D%2C array%281%29%29%2C %28%5B  96  193    4   18 1288   13  742 3822  862   96 3545 4912   77  128%2C 1236  884   96  128 3472  200  719 1755%5D%2C array%280%29%29%2C %28%5B  96  124  310  288    0   21   96    1  310   64   33 4288    6   96%2C  408  409 1695  151   62   11 ..." isContainer="True" shape="20000" />
<var name="dev_loader" type="DataLoader" qualifier="torch.utils.data.dataloader" value="%3Ctorch.utils.data.dataloader.DataLoader object at 0x00000232EF4AFBF0&gt;" isContainer="True" shape="20000" />
<var name="device" type="device" qualifier="torch" value="device%28type=%27cpu%27%29" isContainer="True" />
<var name="embedding_size" type="int" qualifier="builtins" value="50" />
<var name="embeddings_file_path" type="str" qualifier="builtins" value="./models/1st_model_embeddings_state_dict.pt" />
<var name="epoch" type="int" qualifier="builtins" value="0" />
<var name="epochs" type="int" qualifier="builtins" value="1" />
<var name="f" type="BufferedReader" qualifier="_io" value="%3C_io.BufferedReader name=%27./models/1st_model_index_to_word.pkl%27&gt;" isContainer="True" />
<var name="f1_scores" type="list" qualifier="builtins" value="%5B0.0%2C 0.21893018717289098%2C 0.29446606870874936%2C 0.5971060666401168%2C 0.48496934781003026%2C 0.6473546826255809%2C 0.7046656760772659%2C 0.6990291262135923%2C 0.7337489897240503%2C 0.7150351734827709%2C 0.7465940054495913%2C 0.749829893399864%2C 0.7700985761226725%2C 0.7603120264885797%2C 0.7680974799224591%2C 0.7579650274460982%2C 0.7954971857410882%2C 0.756486117432863%2C 0.7812174675360254%2C 0.7879639133488197%2C 0.768396679279381%2C 0.7723326799215906%2C 0.7731073573152253%2C 0.7886400873839432%2C 0.7827916505176901%2C 0.8015255045288415%2C 0.7956896551724137%2C 0.8103950103950104%2C 0.8042047143767255%2C 0.7872622733303848%2C 0.8037681622225771%2C 0.7996125699526474%2C 0.7792792792792793%2C 0.7899401728340351%2C 0.8128498927431591%2C 0.8020052827340844%2C 0.783627698345949%2C 0.8064017071218992%2C 0.7953884161405435%2C 0.8190939180802648%2C 0.8084879505224994%2C 0.7983602077070238%2C 0.7869421580155663%2C 0.8042299349240781%2C 0.805939524838013%2C 0.8133961166075869%2C 0.805041653142919%2C 0.8099191259171978%2C 0.8102107577626427%2C 0.8021671318338532%2C 0.792075892857142..." isContainer="True" shape="163" />
<var name="index_to_word" type="dict" qualifier="builtins" value="%7B0%3A %27this%27%2C 1%3A %27was%27%2C 2%3A %27bought%27%2C 3%3A %27as%27%2C 4%3A %27a%27%2C 5%3A %27gift%27%2C 6%3A %27but%27%2C 7%3A %27the%27%2C 8%3A %27person%27%2C 9%3A %27who%27%2C 10%3A %27got%27%2C 11%3A %27it%27%2C 12%3A %27loved%27%2C 13%3A %27and%27%2C 14%3A %27they%27%2C 15%3A %27will%27%2C 16%3A %27use%27%2C 17%3A %27soon%27%2C 18%3A %27very%27%2C 19%3A %27well%27%2C 20%3A %27written%27%2C 21%3A %27book%27%2C 22%3A %27on%27%2C 23%3A %27period%27%2C 24%3A %27of%27%2C 25%3A %27world%27%2C 26%3A %27history%27%2C 27%3A %27with%27%2C 28%3A %27which%27%2C 29%3A %27i%27%2C 30%3A %27am%27%2C 31%3A %27familiar%27%2C 32%3A %27despite%27%2C 33%3A %27my%27%2C 34%3A %27familiarity%27%2C 35%3A %27subject%27%2C 36%3A %27area%27%2C 37%3A %27learned%27%2C 38%3A %27lot%27%2C 39%3A %27new%27%2C 40%3A %27information%27%2C 41%3A %27also%27%2C 42%3A %27one%27%2C 43%3A %27best%27%2C 44%3A %27concise%27%2C 45%3A %27descriptions%27%2C 46%3A %27wwii%27%2C 47%3A %27that%27%2C 48%3A %27have%27%2C 49%3A %27ever%27%2C 50%3A %27read%27%2C 51%3A %27thought%27%2C 52%3A %27provoking%27%2C 53%3A %27hot%27%2C 54%3A %27cross%27%2C 55%3A %27buns%27%2C 56%3A %27contains%27%2C 57%3A %27cast%27%2C 58%3A %27characters%27%2C 59%3A %27you%27%2C 60%3A %27fall%27%2C 61%3A %27in%27%2C 62%3A %27love%27%2C 63%3A %27want%27%2C 64%3A %27to%27%2C 65%3A %27hang%27%2C 66%3A %27out%27%2C 67%3A %27has%27%2C 68%3A %27few%27%2C 69%3A %27different%27%2C 70%3A %27plot%27%2C 71%3A %27story%27%2C 72%3A %27lines%27%2C 73%3A %27intersect%27%2C 74%3A %27unexpected%27%2C 75%3A %27ways%27%2C 76%3A %27stories%27%2C 77%3A %27are%27%2C 78%3A %27full%27%2C 79%3A %27h..." isContainer="True" shape="40547" />
<var name="index_to_word_file" type="str" qualifier="builtins" value="./models/1st_model_index_to_word.pkl" />
<var name="label" type="float" qualifier="builtins" value="1.0" />
<var name="labels" type="Tensor" qualifier="torch" value="tensor%28%5B1.%5D%29" isContainer="True" shape="(1,)" />
<var name="learning_rate" type="float" qualifier="builtins" value="0.001" />
<var name="loss" type="Tensor" qualifier="torch" value="tensor%280.3133%2C grad_fn=%3CBinaryCrossEntropyWithLogitsBackward0&gt;%29" isContainer="True" shape="()" />
<var name="loss_function" type="BCEWithLogitsLoss" qualifier="torch.nn.modules.loss" value="BCEWithLogitsLoss%28%29" isContainer="True" />
<var name="losses" type="list" qualifier="builtins" value="%5B0.7063740156888961%2C 0.6690838242173195%2C 0.6710940192937851%2C 0.6416965731978417%2C 0.664360339820385%2C 0.6408256154060363%2C 0.6219880764484406%2C 0.6262354829907417%2C 0.6182727155685425%2C 0.6229372587800026%2C 0.6173186347484588%2C 0.6325475800037385%2C 0.5887129383683205%2C 0.6063905549049378%2C 0.5964332305192948%2C 0.6053036161065102%2C 0.576331036567688%2C 0.5984818696379661%2C 0.6024626339673996%2C 0.5853106815218926%2C 0.6045066975951194%2C 0.5990895519852638%2C 0.6025713908672333%2C 0.5945930997729302%2C 0.6004578600525856%2C 0.5832919328808784%2C 0.5881819829940796%2C 0.5846521648168563%2C 0.5884763289690018%2C 0.5964366135597229%2C 0.5868490883708%2C 0.5907454125285149%2C 0.6083347199559211%2C 0.5986561837792397%2C 0.5974684547781944%2C 0.5960528343319893%2C 0.5927959544062614%2C 0.5859969104528427%2C 0.6022085729837418%2C 0.5752854390740395%2C 0.5841937635540962%2C 0.5913211702108383%2C 0.6059050390124321%2C 0.5849579461812973%2C 0.5786286098361015%2C 0.5815764282941818%2C 0.5974919819831848%2C 0.5781187584400177%2C 0.5815025776624679%2C 0.5902935691475868%2C 0.58..." isContainer="True" shape="163" />
<var name="max_steps" type="int" qualifier="builtins" value="1000000000" />
<var name="model" type="DocumentAttentionClassifier" qualifier="__main__" value="DocumentAttentionClassifier%28%0A  %28embeddings%29%3A Embedding%2840547%2C 50%29%0A  %28linear%29%3A Linear%28in_features=200%2C out_features=1%2C bias=True%29%0A%29" isContainer="True" />
<var name="negative_samples" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B17160  I liked the Ogre Detective series but this is ...      0%5D %5B186    Seriously%2C what is going on here%3F Treating oth...      0%5D" isContainer="True" shape="(2, 2)" />
<var name="num_heads" type="int" qualifier="builtins" value="4" />
<var name="optimizer" type="AdamW" qualifier="torch.optim.adamw" value="AdamW %28%0AParameter Group 0%0A    amsgrad%3A False%0A    betas%3A %280.9%2C 0.999%29%0A    capturable%3A False%0A    differentiable%3A False%0A    eps%3A 1e-08%0A    foreach%3A None%0A    fused%3A None%0A    lr%3A 0.001%0A    maximize%3A False%0A    weight_decay%3A 0.01%0A%29" isContainer="True" />
<var name="patience" type="int" qualifier="builtins" value="30000" />
<var name="positive_samples" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B13479  Great analysis of what is happening to young a...      1%5D %5B12266  It was a good read. A little slow for me at ti...      1%5D" isContainer="True" shape="(2, 2)" />
<var name="pred" type="float" qualifier="builtins" value="1.0" />
<var name="prediction" type="float" qualifier="builtins" value="1.0" />
<var name="predictions" type="list" qualifier="builtins" value="%5B0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C..." isContainer="True" shape="20000" />
<var name="probability" type="Tensor" qualifier="torch" value="tensor%28%5B0.6481%5D%29" isContainer="True" shape="(1,)" />
<var name="running_loss" type="float" qualifier="builtins" value="0.0" />
<var name="s" type="str" qualifier="builtins" value="%0AI%27m a big fan of his%2C and I have to say that this was a BIG letdown. It features%3A Stilted dialogue%2C no character development%2C no suspense%2C no description of Indian tradition and poor editing.%0A%0AAvoid at all costs.%0A" />
<var name="sample_text" type="str" qualifier="builtins" value="Although this product arrived on time and was nicely packaged%2C I found its quality lacking and performance subpar compared to other brands." />
<var name="selected_samples" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B13479  Great analysis of what is happening to young a...      1%5D %5B12266  It was a good read. A little slow for me at ti...      1%5D %5B17160  I liked the Ogre Detective series but this is ...      0%5D %5B186    Seriously%2C what is going on here%3F Treating oth...      0%5D" isContainer="True" shape="(4, 2)" />
<var name="sent_dev_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0      Picturing Perfect is a sappy love story with l...      0%5D %5B1      Seems like the same story as any other series ...      0%5D %5B2      I was very pleased with this book. I will be t...      1%5D %5B3      It is a very light and rather silly novel. The...      0%5D %5B4      I did not like this book. It was not to my tas...      0%5D %5B...                                                  ...    ...%5D %5B19995  Great content%2C the story is fantastic%2C but sho...      1%5D %5B19996  Typical book club book... Incest%2C child abuse%2C...      0%5D %5B19997  Fascinating book. Shorter than most Russell Ba...      1%5D %5B19998  This book is not well-organized%2C which is impo...      0%5D %5B19999  CAN WE CALL THIS A CLASSIC OF THE GENRE%3F I THI...      1%5D %5B%5D" isContainer="True" shape="(20000, 2)" />
<var name="sent_test_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27inst_id%27%2C %27text%27%2C %27predicted_label%27%5D %5B0            0  Really sad review as I absolutely loved the fi...   %5D %5B1            1  Excellent content%2C perfect for Christians who ...   %5D %5B2            2  This is an okay book if you need advice on bud...   %5D %5B3            3  This is one book you can%27t put down%21 This book...   %5D %5B4            4  There were to many names that I had no idenity...   %5D %5B...        ...                                                ...   %5D %5B19995    19995  I found this book to be a very entertaining an...   %5D %5B19996    19996  Wow%2C what a Middle School%21 Read this book your...   %5D %5B19997    19997  Not what I expected. Not enough about circular...   %5D %5B19998    19998  I like Joanne Fluke%27s mystery series starring ...   %5D %5B19999    19999  Grow some chickens%2C improve your land%2C make al...   %5D %5B%5D %5B0                  0.0  %5D %5B1                  1.0  %5D %5B2                  1.0  %5D %5B3                  1.0  %5D %5B4                  0.0  %5D %5B...                ...  %5D %5B19995         ..." isContainer="True" shape="(20000, 3)" />
<var name="sent_train_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0       It was what I needed. There was no markings or...      1%5D %5B1       A cute little book. My wife gets the family wa...      1%5D %5B2       I bought these for 40.00 and for the price I j...      0%5D %5B3       It was interesting and enjoyable reading. Shor...      1%5D %5B4       A perfect ending to an amazing story. This was...      1%5D %5B...                                                   ...    ...%5D %5B159995  After reading every book Stephen King has to o...      1%5D %5B159996  Baby boomers who are experiencing %22aging eyeba...      0%5D %5B159997  Must read%2C must have%2C must read again. This bo...      1%5D %5B159998  Dr. Chopra%27s books are always enlightening and...      1%5D %5B159999  Boooring%21%21 Just enough to keep you intrigued f...      0%5D %5B%5D" isContainer="True" shape="(160000, 2)" />
<var name="step" type="int" qualifier="builtins" value="81499" />
<var name="steps_since_improvement" type="int" qualifier="builtins" value="30000" />
