
Step 500, Avg Loss: 0.6956690648198127
Step 37500, Avg Loss: 0.5867874633669853
Step 38000, Avg Loss: 0.5620014777183533
Step 38500, Avg Loss: 0.5730042117238044
Step 39000, Avg Loss: 0.5891582547426224
Step 39500, Avg Loss: 0.5773071557283401
Step 40000, Avg Loss: 0.5824615854620934
-----Step 40000, F1 Score: 0.8183915446107624-----
Step 40500, Avg Loss: 0.5732295908927918
Step 41000, Avg Loss: 0.5627256816625595
Step 41500, Avg Loss: 0.58663069242239
Step 42000, Avg Loss: 0.566061016857624
Step 42500, Avg Loss: 0.5999637019634246
Step 43000, Avg Loss: 0.5802958820462227
Step 43500, Avg Loss: 0.5849480656981468
Step 44000, Avg Loss: 0.5647439154982566
Step 44500, Avg Loss: 0.5901894679069519
Step 45000, Avg Loss: 0.5823109844326972
-----Step 45000, F1 Score: 0.8282380273509689-----
Step 45500, Avg Loss: 0.5982385706305504
Step 46000, Avg Loss: 0.582834223985672
Step 46500, Avg Loss: 0.5643804973959923
Step 47000, Avg Loss: 0.5964537613987922
Step 47500, Avg Loss: 0.5760464959144592
Step 48000, Avg Loss: 0.5923991361260414
Step 48500, Avg Loss: 0.5800237120985985
Step 49000, Avg Loss: 0.5993521455526352
Step 49500, Avg Loss: 0.585411036849022
Step 50000, Avg Loss: 0.5950615971684455
-----Step 50000, F1 Score: 0.8162997760419511-----
Step 50500, Avg Loss: 0.5988342892527581
Step 51000, Avg Loss: 0.5708533217906951
Step 51500, Avg Loss: 0.5682453718781472
Step 52000, Avg Loss: 0.5651979088187218
Step 52500, Avg Loss: 0.5739829503893852
Step 53000, Avg Loss: 0.562956095635891
Step 53500, Avg Loss: 0.5576643825769424
Step 54000, Avg Loss: 0.5784678105711937
Step 54500, Avg Loss: 0.5767887777686119
Step 55000, Avg Loss: 0.5852004478573799
-----Step 55000, F1 Score: 0.82848449260663-----
Step 55500, Avg Loss: 0.5729626478552818
Step 56000, Avg Loss: 0.5817459753155708
Step 56500, Avg Loss: 0.5814835028648376
Step 57000, Avg Loss: 0.5935939325094223
Step 57500, Avg Loss: 0.5866869977116584
Step 58000, Avg Loss: 0.5892686681747437
Step 58500, Avg Loss: 0.5737318051457405
Step 59000, Avg Loss: 0.5686527007818222
Step 59500, Avg Loss: 0.5888453951478004
Step 60000, Avg Loss: 0.5704919667243957
-----Step 60000, F1 Score: 0.835680259645082-----
Step 60500, Avg Loss: 0.598258865237236
Step 61000, Avg Loss: 0.5696784935593605
Step 61500, Avg Loss: 0.5794984098672867
Step 62000, Avg Loss: 0.590950405716896
Step 62500, Avg Loss: 0.6094633649587631
Step 63000, Avg Loss: 0.5756439949870109
Step 63500, Avg Loss: 0.5795933726429939
Step 64000, Avg Loss: 0.5744591438174248
Step 64500, Avg Loss: 0.5693687837123871
Step 65000, Avg Loss: 0.5728708494305611
-----Step 65000, F1 Score: 0.8203753351206434-----
Step 65500, Avg Loss: 0.5772069007158279
Step 66000, Avg Loss: 0.579812458217144
Step 66500, Avg Loss: 0.5816429160237312
Step 67000, Avg Loss: 0.5846571888923645
Step 67500, Avg Loss: 0.5710007231831551
Step 68000, Avg Loss: 0.5771233460307121
Step 68500, Avg Loss: 0.5629828735589981
Step 69000, Avg Loss: 0.5691627908945084
Step 69500, Avg Loss: 0.583490218281746
Step 70000, Avg Loss: 0.5790065493583679
-----Step 70000, F1 Score: 0.8346556648682958-----
Step 70500, Avg Loss: 0.5888372323513031
Step 71000, Avg Loss: 0.5651308963298798
Step 71500, Avg Loss: 0.5835500913858414
Step 72000, Avg Loss: 0.5841022476553916
Step 72500, Avg Loss: 0.5729834787845611
Step 73000, Avg Loss: 0.5756468750834465
Step 73500, Avg Loss: 0.580480149924755
Step 74000, Avg Loss: 0.5834257441163063
Step 74500, Avg Loss: 0.5720340518355369
Step 75000, Avg Loss: 0.574629707455635
-----Step 75000, F1 Score: 0.8236382434564945-----
Step 75500, Avg Loss: 0.5719277675151825
Step 76000, Avg Loss: 0.569313071668148
Step 76500, Avg Loss: 0.5785826894640923
Step 77000, Avg Loss: 0.5757684446573258
Step 77500, Avg Loss: 0.5691241971254348
Step 78000, Avg Loss: 0.5819167287349701
Step 78500, Avg Loss: 0.5965703163146973
Step 79000, Avg Loss: 0.5722868441939354
Step 79500, Avg Loss: 0.5894806861877442
Step 80000, Avg Loss: 0.5734205422997475
-----Step 80000, F1 Score: 0.8164777439867293-----
Step 80500, Avg Loss: 0.5796926501393318
Step 81000, Avg Loss: 0.564691248178482
Step 81500, Avg Loss: 0.5845845037102699
Step 82000, Avg Loss: 0.5860865702033042
Step 82500, Avg Loss: 0.5750920632481575
Step 83000, Avg Loss: 0.5687901228070259
Step 83500, Avg Loss: 0.5824060252308846
Step 84000, Avg Loss: 0.5709204040169716
Step 84500, Avg Loss: 0.5727606905698777
Step 85000, Avg Loss: 0.579364842414856
-----Step 85000, F1 Score: 0.8342857142857143-----
Step 85500, Avg Loss: 0.5714863499999047
Step 86000, Avg Loss: 0.5647412132024765
Step 86500, Avg Loss: 0.5823835737109184
Step 87000, Avg Loss: 0.5768883032798767
Step 87500, Avg Loss: 0.5798707777261733
Step 88000, Avg Loss: 0.5872848776578903
Step 88500, Avg Loss: 0.5793912788033485
Step 89000, Avg Loss: 0.5809326092004776
Step 89500, Avg Loss: 0.5769724142551422
Step 90000, Avg Loss: 0.5756880197525024
-----Step 90000, F1 Score: 0.8327977720651243-----
Step 90500, Avg Loss: 0.5816448755264282
Step 91000, Avg Loss: 0.5796178287267685
Step 91500, Avg Loss: 0.5626278944015503
Step 92000, Avg Loss: 0.5864268651604653
Step 92500, Avg Loss: 0.5758511013984681
Step 93000, Avg Loss: 0.5922785567641258
Step 93500, Avg Loss: 0.5711636982560158
Step 94000, Avg Loss: 0.582767284989357
Step 94500, Avg Loss: 0.5724889488220215
Step 95000, Avg Loss: 0.543272958934307
-----Step 95000, F1 Score: 0.8450806118230674-----
Step 95500, Avg Loss: 0.5520870903134346
Step 96000, Avg Loss: 0.564471118569374
Step 96500, Avg Loss: 0.5704905223846436
Step 97000, Avg Loss: 0.5921722147464752
Step 97500, Avg Loss: 0.575133474111557
Step 98000, Avg Loss: 0.5689926918745041
Step 98500, Avg Loss: 0.5867530916929244
Step 99000, Avg Loss: 0.5797391062378884
Step 99500, Avg Loss: 0.5732776520252227
Step 100000, Avg Loss: 0.5734804433584213
-----Step 100000, F1 Score: 0.8358701436934539-----
Step 100500, Avg Loss: 0.5806462888717652
Step 101000, Avg Loss: 0.5511179010272026
Step 101500, Avg Loss: 0.5772333254218102
Step 102000, Avg Loss: 0.5907500867247581
Step 102500, Avg Loss: 0.5844141910076142
Step 103000, Avg Loss: 0.5946366547346115
Step 103500, Avg Loss: 0.5775080231428147
Step 104000, Avg Loss: 0.5796929860115051
Step 104500, Avg Loss: 0.5758903203606606
Step 105000, Avg Loss: 0.5883944580554962
-----Step 105000, F1 Score: 0.813849922066355-----
Step 105500, Avg Loss: 0.5752136437892914
Step 106000, Avg Loss: 0.5873573269844056
Step 106500, Avg Loss: 0.5944137454628945
Step 107000, Avg Loss: 0.5670855488181115
Step 107500, Avg Loss: 0.569176346540451
Step 108000, Avg Loss: 0.5866694183349609
Step 108500, Avg Loss: 0.5674974446296692
Step 109000, Avg Loss: 0.5832787544727326
Step 109500, Avg Loss: 0.5735527809858322
Step 110000, Avg Loss: 0.5885066637396812
-----Step 110000, F1 Score: 0.8328669823504089-----
Step 110500, Avg Loss: 0.574316248178482
Step 111000, Avg Loss: 0.5730342136621476
Step 111500, Avg Loss: 0.5859313522577285
Step 112000, Avg Loss: 0.5702888491153717
Step 112500, Avg Loss: 0.5682669069766998
Step 113000, Avg Loss: 0.5618660947680474
Step 113500, Avg Loss: 0.5735782208442688
Step 114000, Avg Loss: 0.5937764551639557
Step 114500, Avg Loss: 0.5848182913064957
Step 115000, Avg Loss: 0.5627222946882248
-----Step 115000, F1 Score: 0.8366914103923648-----
Step 115500, Avg Loss: 0.584353845000267
Step 116000, Avg Loss: 0.5799309511184693
Step 116500, Avg Loss: 0.5797661754488945
Step 117000, Avg Loss: 0.5674872216582298
Step 117500, Avg Loss: 0.5870691013932228
Step 118000, Avg Loss: 0.5888943670988083
Step 118500, Avg Loss: 0.5779156444668769
Step 119000, Avg Loss: 0.572719386279583
Step 119500, Avg Loss: 0.5810390121936798
Step 120000, Avg Loss: 0.5754756200313568
-----Step 120000, F1 Score: 0.8298401037165082-----
Step 120500, Avg Loss: 0.5606336069703102
Step 121000, Avg Loss: 0.5580525699853897
Step 121500, Avg Loss: 0.5794881673455239
Step 122000, Avg Loss: 0.5514741568565369
Step 122500, Avg Loss: 0.5579530130624771
Step 123000, Avg Loss: 0.5987475206851959
Step 123500, Avg Loss: 0.5735719255208969
Step 124000, Avg Loss: 0.5750938508510589
Step 124500, Avg Loss: 0.5752342878580093
Step 125000, Avg Loss: 0.5686867099404335
-----Step 125000, F1 Score: 0.8362976018800405-----
Early stopping triggered.
   inst_id                                               text  predicted_label
0        0  Really sad review as I absolutely loved the fi...              1.0
1        1  Excellent content, perfect for Christians who ...              1.0
2        2  This is an okay book if you need advice on bud...              1.0
3        3  This is one book you can't put down! This book...              1.0
4        4  There were to many names that I had no idenity...              0.0
Text: Great analysis of what is happening to young adult...
Predicted Label: 1.0
Text: It was a good read. A little slow for me at times ...
Predicted Label: 1.0
Text: I liked the Ogre Detective series but this is like...
Predicted Label: 1.0
Text: Seriously, what is going on here? Treating other l...
Predicted Label: 1.0
Predicted Label: 1.0
<xml><var name="_dummy_ipython_val"  />
<var name="_dummy_special_var"  />
<var name="RegexpTokenizer" type="ABCMeta" qualifier="abc" value="%3Cclass %27nltk.tokenize.regexp.RegexpTokenizer%27&gt;" isContainer="True" />
<var name="attention_weights" type="Tensor" qualifier="torch" value="tensor%28%5B%5B%5B0.0129%2C 0.0193%2C 0.0201%2C 0.0063%5D%2C%0A         %5B0.0445%2C 0.2345%2C 0.0275%2C 0.0269%5D%2C%0A         %5B0.0910%2C 0.0243%2C 0.0433%2C 0.0312...5%2C 0.0034%5D%2C%0A         %5B0.0048%2C 0.0440%2C 0.0879%2C 0.5824%5D%2C%0A         %5B0.0409%2C 0.0307%2C 0.0449%2C 0.0105%5D%5D%5D%2C grad_fn=%3CSoftmaxBackward0&gt;%29" isContainer="True" shape="(1, 23, 4)" />
<var name="attn" type="ndarray" qualifier="numpy" value="%5B%5B5.54272486e-03 2.47605573e-02 1.54952779e-02 2.29901006e-03%5D%2C %5B8.26682150e-03 5.60149103e-02 1.71967261e-02 1.66429263e-02%5D%2C %5B7.40567520e-02 1.13265654e-02 3.86764370e-02 7.24218739e-03%5D%2C %5B7.04047009e-02 7.86253661e-02 7.55165098e-03 2.76809931e-02%5D%2C %5B6.48365216e-03 7.71891885e-03 6.16283640e-02 2.41059088e-03%5D%2C %5B1.24599719e-02 6.71684742e-02 7.41085112e-02 2.37289630e-02%5D%2C %5B1.57968160e-02 3.56169529e-02 1.73697583e-02 2.18246039e-03%5D%2C %5B2.30623186e-02 1.13309972e-01 1.21120950e-02 8.60630814e-03%5D%2C %5B2.23111928e-01 2.85940498e-01 5.72982617e-02 2.93612946e-03%5D%2C %5B2.34948266e-02 3.06623429e-02 5.10772280e-02 1.16149215e-02%5D%2C %5B5.54272486e-03 2.47605573e-02 1.54952779e-02 2.29901006e-03%5D%2C %5B9.72228125e-03 2.84504090e-02 1.16065256e-02 1.89415235e-02%5D%2C %5B4.37033623e-02 3.40297669e-02 2.58338507e-02 3.63203138e-03%5D%2C %5B6.80246651e-02 2.83591524e-02 3.22320238e-02 1.35171674e-02%5D%2C %5B1.90439224e-01 2.88570672e-02 5.72250076e-02 4.32054847e-02%5D%2C %5B1.57968160e-02 3.56169529e-02 1.73697583e-02 2.182460..." isContainer="True" shape="(22, 4)" />
<var name="avg_loss" type="float" qualifier="builtins" value="0.5686867099404335" />
<var name="batch_size" type="int" qualifier="builtins" value="1" />
<var name="best_f1" type="float64" qualifier="numpy" value="0.8450806118230674" shape="()" />
<var name="dev_data_path" type="str" qualifier="builtins" value="sentiment.dev.csv" />
<var name="dev_dataset" type="TextDataset" qualifier="__main__" value="%3C__main__.TextDataset object at 0x000001F1296016A0&gt;" isContainer="True" shape="20000" />
<var name="dev_f1" type="float64" qualifier="numpy" value="0.8362976018800405" shape="()" />
<var name="dev_list" type="list" qualifier="builtins" value="%5B%28%5B  96   96  193    4 7609   62   71   27  234   64  329   11   96    1%2C  629  314 7041 1811 1900 1018  177   96  104    4  105  106 4116   11%2C  264   11    1 1693  992   13 6499%5D%2C array%280%29%29%2C %28%5B   96   288     7  1160    71     3  1056   223   281    83 16366  2101%2C   268   607   140     7  1283    24 10093  1475    96 19270    98   951%2C 11996  2253   727   398     7    70    96     7 16366   781  2101   268%2C     7  3551    58    77  6499%5D%2C array%280%29%29%2C %28%5B  96    1   18 1818   27    0   21   96   15   88 5047   61    0   36%2C   61   96   13  104  190 4549   98   40   83 1712   61   96 1601   96%2C   96  551  200   81 1903    7   21  307   96 1043   96  772  200  172%2C   11  671 2278   96   96 1594   47   33 3211   15 3408  268    7  117%2C   24   33 5050%5D%2C array%281%29%29%2C %28%5B  96  193    4   18 1288   13  742 3822  862   96 3545 4912   77  128%2C 1236  884   96  128 3472  200  719 1755%5D%2C array%280%29%29%2C %28%5B  96  124  310  288    0   21   96    1  310   64   33 4288    6   96%2C  408  409 1695  151   62   11 ..." isContainer="True" shape="20000" />
<var name="dev_loader" type="DataLoader" qualifier="torch.utils.data.dataloader" value="%3Ctorch.utils.data.dataloader.DataLoader object at 0x000001F12978B9B0&gt;" isContainer="True" shape="20000" />
<var name="device" type="device" qualifier="torch" value="device%28type=%27cpu%27%29" isContainer="True" />
<var name="embedding_size" type="int" qualifier="builtins" value="50" />
<var name="embeddings_file_path" type="str" qualifier="builtins" value="./models/1st_model_embeddings_state_dict.pt" />
<var name="epoch" type="int" qualifier="builtins" value="0" />
<var name="epochs" type="int" qualifier="builtins" value="1" />
<var name="f" type="BufferedReader" qualifier="_io" value="%3C_io.BufferedReader name=%27./models/1st_model_index_to_word.pkl%27&gt;" isContainer="True" />
<var name="f1_scores" type="list" qualifier="builtins" value="%5B0.0010028078620136383%2C 0.1830361184031864%2C 0.4165894346617238%2C 0.61504%2C 0.607739837398374%2C 0.6507747318235996%2C 0.6587246849332247%2C 0.729347015994955%2C 0.7102736867211258%2C 0.7295796059170906%2C 0.7320123911391665%2C 0.7638461107688862%2C 0.7516647531572904%2C 0.7666008462623414%2C 0.7782027828593603%2C 0.776757388545667%2C 0.7948359332974717%2C 0.7979889821896561%2C 0.7602251838235294%2C 0.7751990513298322%2C 0.7867801481153973%2C 0.7886873587298087%2C 0.7988143357585556%2C 0.7981586785810993%2C 0.7919329953713908%2C 0.8016622591613147%2C 0.7871723368655884%2C 0.807208941654634%2C 0.801673094681949%2C 0.8060296096904441%2C 0.7888043538623869%2C 0.7927738798961383%2C 0.7874755381604697%2C 0.8097231165486156%2C 0.7932620380118579%2C 0.8015304728067778%2C 0.8098580230377712%2C 0.8128654970760234%2C 0.8005042201030362%2C 0.8049377345151993%2C 0.8125066809192945%2C 0.811566265060241%2C 0.7941045606229143%2C 0.8106858740055902%2C 0.8116191500806885%2C 0.8122012781268461%2C 0.8187486789262313%2C 0.8279542305916158%2C 0.8218619246861925%2C 0.8047123287671233%2C 0.81895093062..." isContainer="True" shape="250" />
<var name="index_to_word" type="dict" qualifier="builtins" value="%7B0%3A %27this%27%2C 1%3A %27was%27%2C 2%3A %27bought%27%2C 3%3A %27as%27%2C 4%3A %27a%27%2C 5%3A %27gift%27%2C 6%3A %27but%27%2C 7%3A %27the%27%2C 8%3A %27person%27%2C 9%3A %27who%27%2C 10%3A %27got%27%2C 11%3A %27it%27%2C 12%3A %27loved%27%2C 13%3A %27and%27%2C 14%3A %27they%27%2C 15%3A %27will%27%2C 16%3A %27use%27%2C 17%3A %27soon%27%2C 18%3A %27very%27%2C 19%3A %27well%27%2C 20%3A %27written%27%2C 21%3A %27book%27%2C 22%3A %27on%27%2C 23%3A %27period%27%2C 24%3A %27of%27%2C 25%3A %27world%27%2C 26%3A %27history%27%2C 27%3A %27with%27%2C 28%3A %27which%27%2C 29%3A %27i%27%2C 30%3A %27am%27%2C 31%3A %27familiar%27%2C 32%3A %27despite%27%2C 33%3A %27my%27%2C 34%3A %27familiarity%27%2C 35%3A %27subject%27%2C 36%3A %27area%27%2C 37%3A %27learned%27%2C 38%3A %27lot%27%2C 39%3A %27new%27%2C 40%3A %27information%27%2C 41%3A %27also%27%2C 42%3A %27one%27%2C 43%3A %27best%27%2C 44%3A %27concise%27%2C 45%3A %27descriptions%27%2C 46%3A %27wwii%27%2C 47%3A %27that%27%2C 48%3A %27have%27%2C 49%3A %27ever%27%2C 50%3A %27read%27%2C 51%3A %27thought%27%2C 52%3A %27provoking%27%2C 53%3A %27hot%27%2C 54%3A %27cross%27%2C 55%3A %27buns%27%2C 56%3A %27contains%27%2C 57%3A %27cast%27%2C 58%3A %27characters%27%2C 59%3A %27you%27%2C 60%3A %27fall%27%2C 61%3A %27in%27%2C 62%3A %27love%27%2C 63%3A %27want%27%2C 64%3A %27to%27%2C 65%3A %27hang%27%2C 66%3A %27out%27%2C 67%3A %27has%27%2C 68%3A %27few%27%2C 69%3A %27different%27%2C 70%3A %27plot%27%2C 71%3A %27story%27%2C 72%3A %27lines%27%2C 73%3A %27intersect%27%2C 74%3A %27unexpected%27%2C 75%3A %27ways%27%2C 76%3A %27stories%27%2C 77%3A %27are%27%2C 78%3A %27full%27%2C 79%3A %27h..." isContainer="True" shape="40547" />
<var name="index_to_word_file" type="str" qualifier="builtins" value="./models/1st_model_index_to_word.pkl" />
<var name="label" type="float" qualifier="builtins" value="1.0" />
<var name="labels" type="Tensor" qualifier="torch" value="tensor%28%5B0.%5D%29" isContainer="True" shape="(1,)" />
<var name="learning_rate" type="float" qualifier="builtins" value="0.001" />
<var name="loss" type="Tensor" qualifier="torch" value="tensor%280.6932%2C grad_fn=%3CBinaryCrossEntropyWithLogitsBackward0&gt;%29" isContainer="True" shape="()" />
<var name="loss_function" type="BCEWithLogitsLoss" qualifier="torch.nn.modules.loss" value="BCEWithLogitsLoss%28%29" isContainer="True" />
<var name="losses" type="list" qualifier="builtins" value="%5B0.6956690648198127%2C 0.6723076009750366%2C 0.6670950347185135%2C 0.6482456392645836%2C 0.6411556444764137%2C 0.6440452924966812%2C 0.642035263478756%2C 0.6155451670289039%2C 0.6345571668744088%2C 0.6184599492549896%2C 0.6288905228376389%2C 0.6165714702606201%2C 0.6188103927969932%2C 0.6108842524290085%2C 0.6034917908310891%2C 0.6048341545462609%2C 0.5948698061108589%2C 0.5887811522483826%2C 0.5996383084058762%2C 0.6116585068702698%2C 0.5819422152042389%2C 0.5971354619860649%2C 0.586550352692604%2C 0.5823156802654267%2C 0.5954288076162338%2C 0.582119647204876%2C 0.5885349225997925%2C 0.5767966299653053%2C 0.5804958023428917%2C 0.5959519520401955%2C 0.5854067654013634%2C 0.5881222926974297%2C 0.5940869943499565%2C 0.5852910684943199%2C 0.5953176509737969%2C 0.5800307019352913%2C 0.5892690547704696%2C 0.5812858642339707%2C 0.599235268831253%2C 0.5882269282937049%2C 0.5729572106003761%2C 0.5811261402964591%2C 0.6066951820850373%2C 0.5908632363677024%2C 0.5869264202713966%2C 0.5754633771777153%2C 0.5649533885121345%2C 0.5713500972986222%2C 0.5877290050983429%2C 0.596910691022873%2C 0.57..." isContainer="True" shape="250" />
<var name="max_steps" type="int" qualifier="builtins" value="1000000000" />
<var name="model" type="DocumentAttentionClassifier" qualifier="__main__" value="DocumentAttentionClassifier%28%0A  %28embeddings%29%3A Embedding%2840547%2C 50%29%0A  %28linear%29%3A Linear%28in_features=200%2C out_features=1%2C bias=True%29%0A%29" isContainer="True" />
<var name="model1" type="DocumentAttentionClassifier" qualifier="__main__" value="DocumentAttentionClassifier%28%0A  %28embeddings%29%3A Embedding%2840547%2C 50%29%0A  %28linear%29%3A Linear%28in_features=200%2C out_features=1%2C bias=True%29%0A%29" isContainer="True" />
<var name="negative_samples" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B17160  I liked the Ogre Detective series but this is ...      0%5D %5B186    Seriously%2C what is going on here%3F Treating oth...      0%5D" isContainer="True" shape="(2, 2)" />
<var name="num_heads" type="int" qualifier="builtins" value="4" />
<var name="optimizer" type="AdamW" qualifier="torch.optim.adamw" value="AdamW %28%0AParameter Group 0%0A    amsgrad%3A False%0A    betas%3A %280.9%2C 0.999%29%0A    capturable%3A False%0A    differentiable%3A False%0A    eps%3A 1e-08%0A    foreach%3A None%0A    fused%3A None%0A    lr%3A 0.001%0A    maximize%3A False%0A    weight_decay%3A 0.01%0A%29" isContainer="True" />
<var name="patience" type="int" qualifier="builtins" value="30000" />
<var name="positive_samples" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B13479  Great analysis of what is happening to young a...      1%5D %5B12266  It was a good read. A little slow for me at ti...      1%5D" isContainer="True" shape="(2, 2)" />
<var name="pred" type="float" qualifier="builtins" value="1.0" />
<var name="prediction" type="float" qualifier="builtins" value="1.0" />
